i,j,k,sidx,da0f878c-c524-622b-50a5-a1f39b6c2075,12b66d3d-838e-2ffe-fd52-9d5144e33e5e,e3f3cfcf-5bc4-f7c9-5364-72151d2f9d70
3,1,0,72,9.11911213,Greywacke,FALSE
3,1,0,74,10.41437372,Sandstone,FALSE
3,1,0,75,6.477857573,Greywacke,FALSE
3,1,0,77,8.548651324,Greywacke,FALSE
3,1,0,78,8.314228921,Greywacke,FALSE
3,1,0,81,5.406562528,Greywacke,FALSE
3,1,0,82,6.240856835,Greywacke,FALSE
3,1,0,84,9.431387503,Greywacke,FALSE
3,1,0,85,7.038266721,Greywacke,FALSE
3,1,0,87,6.184441949,Greywacke,FALSE
3,1,0,88,9.966704109,Greywacke,FALSE
3,1,0,90,5.364431112,Greywacke,FALSE
3,1,0,91,7.542302994,Greywacke,FALSE
3,1,0,94,7.102414305,Greywacke,FALSE
3,1,0,95,8.568408321,Greywacke,FALSE
3,1,0,97,6.915246907,Greywacke,FALSE
3,1,0,98,8.672583924,Greywacke,FALSE
3,1,0,100,8.021504319,Greywacke,FALSE
3,1,0,101,7.737094281,Greywacke,FALSE
3,1,0,103,6.944925553,Greywacke,FALSE
3,1,0,104,5.313991661,Greywacke,FALSE
3,1,1,3,6.946171503,Greywacke,FALSE
3,1,1,4,7.455306839,Greywacke,FALSE
3,1,1,6,4.421497109,Basement,FALSE
3,1,1,7,7.612786531,Greywacke,FALSE
3,1,1,9,6.367321554,Greywacke,FALSE
3,1,1,10,4.157165,Basement,FALSE
3,1,1,12,4.235306167,Basement,FALSE
3,1,1,13,6.99949761,Greywacke,FALSE
3,1,1,16,5.326422832,Greywacke,FALSE
3,1,1,17,6.067558926,Greywacke,FALSE
3,1,1,19,7.355737394,Greywacke,FALSE
3,1,1,20,6.102030859,Greywacke,FALSE
3,1,1,22,7.428090286,Greywacke,FALSE
3,1,1,23,7.278980621,Greywacke,FALSE
3,1,1,25,8.389712131,Greywacke,FALSE
3,1,1,26,5.028744926,Greywacke,FALSE
3,1,1,29,7.609884136,Greywacke,FALSE
3,1,1,30,5.349393622,Greywacke,FALSE
3,1,1,32,8.121770938,Greywacke,FALSE
3,1,1,33,4.375023784,Basement,FALSE
3,1,1,35,6.629614464,Greywacke,FALSE
3,1,1,36,9.353400679,Greywacke,FALSE
3,1,1,38,9.204915206,Greywacke,FALSE
3,1,1,39,9.310784813,Greywacke,FALSE
3,1,1,42,5.483533901,Greywacke,FALSE
3,1,1,43,5.36456362,Greywacke,FALSE
3,1,1,45,9.276321976,Greywacke,FALSE
3,1,1,46,8.821081773,Greywacke,FALSE
3,1,1,48,4.448356263,Basement,FALSE
3,1,1,49,6.30604012,Greywacke,FALSE
3,1,1,51,6.753936646,Greywacke,FALSE
3,1,1,52,5.085649791,Greywacke,FALSE
3,1,1,55,6.572636028,Greywacke,FALSE
3,1,1,56,6.143966555,Greywacke,FALSE
3,1,1,58,7.917218371,Greywacke,FALSE
3,1,1,59,5.082676361,Greywacke,FALSE
3,1,1,61,8.401380008,Greywacke,FALSE
3,1,1,62,8.073022907,Greywacke,FALSE
3,1,1,64,7.516024609,Greywacke,FALSE
3,1,1,65,4.356324575,Basement,FALSE
3,1,1,68,4.830122368,Basement,FALSE
3,1,1,69,4.323791242,Basement,FALSE
3,1,1,71,7.014871383,Greywacke,FALSE
3,1,1,72,8.231034668,Greywacke,FALSE
3,1,1,74,4.940597296,Basement,FALSE
3,1,1,75,4.520902867,Basement,FALSE
3,1,1,77,5.116051148,Greywacke,FALSE
3,1,1,78,7.935979843,Greywacke,FALSE
3,1,1,81,8.771735835,Greywacke,FALSE
3,1,1,82,5.834704677,Greywacke,FALSE
3,1,1,84,6.75533766,Greywacke,FALSE
3,1,1,85,4.194343169,Basement,FALSE
3,1,1,87,4.802749082,Basement,FALSE
3,1,1,88,4.572361565,Basement,FALSE
3,1,1,90,5.216944124,Greywacke,FALSE
3,1,1,91,6.179850527,Greywacke,FALSE
3,1,1,94,7.399183553,Greywacke,FALSE
3,1,1,95,8.380220591,Greywacke,FALSE
3,1,1,97,7.254583935,Greywacke,FALSE
3,1,1,98,6.237129705,Greywacke,FALSE
3,1,1,100,7.237634748,Greywacke,FALSE
3,1,1,101,6.56250275,Greywacke,FALSE
3,1,1,103,9.183013704,Greywacke,FALSE
3,1,1,104,7.504892656,Greywacke,FALSE
3,1,2,3,6.179887039,Greywacke,FALSE
3,1,2,4,7.728365969,Greywacke,FALSE
3,1,2,6,5.569716474,Greywacke,FALSE
3,1,2,7,7.425774165,Greywacke,FALSE
3,1,2,9,4.733685663,Basement,FALSE
3,1,2,10,6.972340092,Greywacke,FALSE
3,1,2,12,6.610961253,Greywacke,FALSE
3,1,2,13,6.264164671,Greywacke,FALSE
3,1,2,16,5.184371785,Greywacke,FALSE
3,1,2,17,8.924179954,Greywacke,FALSE
3,1,2,19,4.409004756,Basement,FALSE
3,1,2,20,8.423392562,Greywacke,FALSE
3,1,2,22,4.932337329,Basement,FALSE
3,1,2,23,8.257306989,Greywacke,FALSE
3,1,2,25,4.240232009,Basement,FALSE
3,1,2,26,5.007697506,Greywacke,FALSE
3,1,2,29,6.055669222,Greywacke,FALSE
3,1,2,30,5.195224133,Greywacke,FALSE
3,1,2,32,7.135568871,Greywacke,FALSE
3,1,2,33,5.703422664,Greywacke,FALSE
3,1,2,35,7.994515179,Greywacke,FALSE
3,1,2,36,6.565114193,Greywacke,FALSE
3,1,2,38,9.329037297,Greywacke,FALSE
3,1,2,39,8.967991972,Greywacke,FALSE
3,1,2,42,9.279177676,Greywacke,FALSE
3,1,2,43,8.10268852,Greywacke,FALSE
3,1,2,45,6.47186187,Greywacke,FALSE
3,1,2,46,9.207795345,Greywacke,FALSE
3,1,2,48,6.95385756,Greywacke,FALSE
3,1,2,49,9.124169545,Greywacke,FALSE
3,1,2,51,5.307175989,Greywacke,FALSE
3,1,2,52,5.300158434,Greywacke,FALSE
3,1,2,55,6.045348259,Greywacke,FALSE
3,1,2,56,7.786175674,Greywacke,FALSE
3,1,2,58,8.900761691,Greywacke,FALSE
3,1,2,59,8.222801744,Greywacke,FALSE
3,1,2,61,5.026454295,Greywacke,FALSE
3,1,2,62,7.036508762,Greywacke,FALSE
3,1,2,64,4.608913762,Basement,FALSE
3,1,2,65,6.12326308,Greywacke,FALSE
3,1,2,68,7.117652711,Greywacke,FALSE
3,1,2,69,4.953961068,Basement,FALSE
3,1,2,71,5.273544665,Greywacke,FALSE
3,1,2,72,5.003181045,Greywacke,FALSE
3,1,2,74,8.819271821,Greywacke,FALSE
3,1,2,75,8.655990063,Greywacke,FALSE
3,1,2,77,4.279936791,Basement,FALSE
3,1,2,78,8.259304239,Greywacke,FALSE
3,1,2,81,6.881184017,Greywacke,FALSE
3,1,2,82,6.674533225,Greywacke,FALSE
3,1,2,84,4.870164591,Basement,FALSE
3,1,2,85,7.927973397,Greywacke,FALSE
3,1,2,87,8.410472728,Greywacke,FALSE
3,1,2,88,4.180246611,Basement,FALSE
3,1,2,90,6.351493718,Greywacke,FALSE
3,1,2,91,6.380415095,Greywacke,FALSE
3,1,2,94,5.908871431,Greywacke,FALSE
3,1,2,95,5.913134424,Greywacke,FALSE
3,1,2,97,7.498732464,Greywacke,FALSE
3,1,2,98,7.308547669,Greywacke,FALSE
3,1,2,100,8.135664723,Greywacke,FALSE
3,1,2,101,5.247289952,Greywacke,FALSE
3,1,2,103,8.645513082,Greywacke,FALSE
3,1,2,104,6.73903633,Greywacke,FALSE
3,1,3,3,17.57262032,Quartz,TRUE
3,1,3,4,11.14591412,Sandstone,FALSE
3,1,3,6,18.76895294,Quaternary,TRUE
3,1,3,7,9.295225848,Greywacke,FALSE
3,1,3,9,18.9802633,Quaternary,TRUE
3,1,3,10,9.325273619,Greywacke,FALSE
3,1,3,12,10.85165883,Sandstone,FALSE
3,1,3,13,9.648616448,Greywacke,FALSE
3,1,3,16,9.747223894,Greywacke,FALSE
3,1,3,17,15.00205338,Quartz,FALSE
3,1,3,19,17.76438507,Quartz,TRUE
3,1,3,20,12.69953038,Sandstone,FALSE
3,1,3,22,19.77742125,Quaternary,TRUE
3,1,3,23,11.86953533,Sandstone,FALSE
3,1,3,25,13.11219776,Sandstone,FALSE
3,1,3,26,20.11007115,Quaternary,TRUE
3,1,3,29,11.81353522,Sandstone,FALSE
3,1,3,30,9.911626157,Greywacke,FALSE
3,1,3,32,20.30174048,Quaternary,TRUE
3,1,3,33,10.72805316,Sandstone,FALSE
3,1,3,35,18.02951424,Quaternary,TRUE
3,1,3,36,14.42556875,Sandstone,FALSE
3,1,3,38,11.51975394,Sandstone,FALSE
3,1,3,39,17.0769797,Quartz,TRUE
3,1,3,42,20.82389187,Quaternary,TRUE
3,1,3,43,13.86780583,Sandstone,FALSE
3,1,3,45,11.09924706,Sandstone,FALSE
3,1,3,46,16.00921328,Quartz,TRUE
3,1,3,48,19.03170941,Quaternary,TRUE
3,1,3,49,13.3326328,Sandstone,FALSE
3,1,3,51,18.22990801,Quaternary,TRUE
3,1,3,52,19.02394639,Quaternary,TRUE
3,1,3,55,17.17334538,Quartz,TRUE
3,1,3,56,12.2174782,Sandstone,FALSE
3,1,3,58,15.02563544,Quartz,FALSE
3,1,3,59,10.13297125,Sandstone,FALSE
3,1,3,61,13.44821412,Sandstone,FALSE
3,1,3,62,13.67269854,Sandstone,FALSE
3,1,3,64,11.44866233,Sandstone,FALSE
3,1,3,65,19.79529653,Quaternary,TRUE
3,1,3,68,9.857301937,Greywacke,FALSE
3,1,3,69,12.74158531,Sandstone,FALSE
3,1,3,71,19.23434127,Quaternary,TRUE
3,1,3,72,10.55405032,Sandstone,FALSE
3,1,3,74,20.31837073,Quaternary,TRUE
3,1,3,75,14.21250637,Sandstone,FALSE
3,1,3,77,19.32291919,Quaternary,TRUE
3,1,3,78,11.49570295,Sandstone,FALSE
3,1,3,81,13.23346848,Sandstone,FALSE
3,1,3,82,10.11357626,Sandstone,FALSE
3,1,3,84,18.85674673,Quaternary,TRUE
3,1,3,85,16.58716725,Quartz,TRUE
3,1,3,87,9.901986477,Greywacke,FALSE
3,1,3,88,9.767003629,Greywacke,FALSE
3,1,3,90,9.316318725,Greywacke,FALSE
3,1,3,91,11.87822838,Sandstone,FALSE
3,1,3,94,15.589751,Quartz,FALSE
3,1,3,95,9.492928906,Greywacke,FALSE
3,1,3,97,17.26300157,Quartz,TRUE
3,1,3,98,17.33909811,Quartz,TRUE
3,1,3,100,11.2726714,Sandstone,FALSE
3,1,3,101,13.01816958,Sandstone,FALSE
3,1,3,103,17.77845772,Quartz,TRUE
3,1,3,104,13.53617363,Sandstone,FALSE
3,2,0,3,8.128062872,Greywacke,FALSE
3,2,0,4,8.081688455,Greywacke,FALSE
3,2,0,6,10.25840628,Sandstone,FALSE
3,2,0,7,5.061613882,Greywacke,FALSE
3,2,0,9,8.292640348,Greywacke,FALSE
3,2,0,10,7.10734715,Greywacke,FALSE
3,2,0,12,9.055853612,Greywacke,FALSE
3,2,0,13,8.771825181,Greywacke,FALSE
3,2,0,16,8.803298219,Greywacke,FALSE
3,2,0,17,9.024914536,Greywacke,FALSE
3,2,0,19,6.338832558,Greywacke,FALSE
3,2,0,20,8.274636891,Greywacke,FALSE
3,2,0,22,7.318165281,Greywacke,FALSE
3,2,0,23,9.735957875,Greywacke,FALSE
3,2,0,25,7.444020894,Greywacke,FALSE
3,2,0,26,10.44164276,Sandstone,FALSE
3,2,0,29,10.5285205,Sandstone,FALSE
3,2,0,30,7.199600905,Greywacke,FALSE
3,2,0,32,7.424655033,Greywacke,FALSE
3,2,0,33,5.84305291,Greywacke,FALSE
3,2,0,35,7.72815366,Greywacke,FALSE
3,2,0,36,10.49567019,Sandstone,FALSE
3,2,0,38,6.362322085,Greywacke,FALSE
3,2,0,39,6.629346589,Greywacke,FALSE
3,2,0,42,8.945472594,Greywacke,FALSE
3,2,0,43,5.515162284,Greywacke,FALSE
3,2,0,45,8.252214397,Greywacke,FALSE
3,2,0,46,6.806240677,Greywacke,FALSE
3,2,0,48,6.284876839,Greywacke,FALSE
3,2,0,49,5.206974537,Greywacke,FALSE
3,2,0,51,10.56738654,Sandstone,FALSE
3,2,0,52,6.121973869,Greywacke,FALSE
3,2,0,55,5.680188426,Greywacke,FALSE
3,2,0,56,8.011086532,Greywacke,FALSE
3,2,0,58,5.997036057,Greywacke,FALSE
3,2,0,59,10.20232133,Sandstone,FALSE
3,2,0,61,7.111086482,Greywacke,FALSE
3,2,0,62,7.12329522,Greywacke,FALSE
3,2,0,64,6.621915557,Greywacke,FALSE
3,2,0,65,6.467088275,Greywacke,FALSE
3,2,0,68,5.631100673,Greywacke,FALSE
3,2,0,69,9.858892438,Greywacke,FALSE
3,2,0,71,8.100370933,Greywacke,FALSE
3,2,0,72,9.315638911,Greywacke,FALSE
3,2,0,74,9.673110781,Greywacke,FALSE
3,2,0,75,6.321333042,Greywacke,FALSE
3,2,0,77,5.118755021,Greywacke,FALSE
3,2,0,78,5.498991272,Greywacke,FALSE
3,2,0,81,6.783740623,Greywacke,FALSE
3,2,0,82,4.602741877,Basement,FALSE
3,2,0,84,8.437265148,Greywacke,FALSE
3,2,0,85,6.307964897,Greywacke,FALSE
3,2,0,87,6.467856929,Greywacke,FALSE
3,2,0,88,9.027670291,Greywacke,FALSE
3,2,0,90,7.095279223,Greywacke,FALSE
3,2,0,91,7.728374182,Greywacke,FALSE
3,2,0,94,6.166151607,Greywacke,FALSE
3,2,0,95,8.69116848,Greywacke,FALSE
3,2,0,97,9.977977491,Greywacke,FALSE
3,2,0,98,7.994158356,Greywacke,FALSE
3,2,0,100,9.993852769,Greywacke,FALSE
3,2,0,101,7.244970288,Greywacke,FALSE
3,2,0,103,6.19128545,Greywacke,FALSE
3,2,0,104,7.882140453,Greywacke,FALSE
3,2,1,3,10.85646406,Sandstone,FALSE
3,2,1,4,13.12168145,Sandstone,FALSE
3,2,1,6,16.41682239,Quartz,TRUE
3,2,1,7,15.68781153,Quartz,FALSE
3,2,1,9,13.30585707,Sandstone,FALSE
3,2,1,10,11.48617976,Sandstone,FALSE
3,2,1,12,11.77732214,Sandstone,FALSE
3,2,1,13,11.918059,Sandstone,FALSE
3,2,1,16,11.84473553,Sandstone,FALSE
3,2,1,17,9.37040418,Greywacke,FALSE
3,2,1,19,10.1964303,Sandstone,FALSE
3,2,1,20,7.391434448,Greywacke,FALSE
3,2,1,22,7.39841977,Greywacke,FALSE
3,2,1,23,15.76963826,Quartz,FALSE
3,2,1,25,7.612699615,Greywacke,FALSE
3,2,1,26,10.23761005,Sandstone,FALSE
3,2,1,29,14.76163461,Sandstone,FALSE
3,2,1,30,7.90878501,Greywacke,FALSE
3,2,1,32,8.128280079,Greywacke,FALSE
3,2,1,33,13.31734599,Sandstone,FALSE
3,2,1,35,7.659447806,Greywacke,FALSE
3,2,1,36,8.797221491,Greywacke,FALSE
3,2,1,38,14.52207921,Sandstone,FALSE
3,2,1,39,11.39535572,Sandstone,FALSE
3,2,1,42,10.42482569,Sandstone,FALSE
3,2,1,43,10.79398351,Sandstone,FALSE
3,2,1,45,16.57046645,Quartz,TRUE
3,2,1,46,7.873549962,Greywacke,FALSE
3,2,1,48,10.45926908,Sandstone,FALSE
3,2,1,49,10.79584334,Sandstone,FALSE
3,2,1,51,8.720412123,Greywacke,FALSE
3,2,1,52,12.43670744,Sandstone,FALSE
3,2,1,55,16.71129267,Quartz,TRUE
3,2,1,56,12.81191579,Sandstone,FALSE
3,2,1,58,8.432448249,Greywacke,FALSE
3,2,1,59,13.09721772,Sandstone,FALSE
3,2,1,61,16.11494748,Quartz,TRUE
3,2,1,62,12.3501613,Sandstone,FALSE
3,2,1,64,11.99537965,Sandstone,FALSE
3,2,1,65,15.84458888,Quartz,FALSE
3,2,1,68,8.629019547,Greywacke,FALSE
3,2,1,69,8.285019476,Greywacke,FALSE
3,2,1,71,12.24867614,Sandstone,FALSE
3,2,1,72,16.13529276,Quartz,TRUE
3,2,1,74,12.86861837,Sandstone,FALSE
3,2,1,75,15.02140869,Quartz,FALSE
3,2,1,77,12.64398111,Sandstone,FALSE
3,2,1,78,11.37739803,Sandstone,FALSE
3,2,1,81,8.334319635,Greywacke,FALSE
3,2,1,82,10.99572277,Sandstone,FALSE
3,2,1,84,13.24710974,Sandstone,FALSE
3,2,1,85,10.24738457,Sandstone,FALSE
3,2,1,87,7.708424699,Greywacke,FALSE
3,2,1,88,9.210235832,Greywacke,FALSE
3,2,1,90,11.27091043,Sandstone,FALSE
3,2,1,91,16.96611394,Quartz,TRUE
3,2,1,94,13.19318315,Sandstone,FALSE
3,2,1,95,9.015560163,Greywacke,FALSE
3,2,1,97,8.404210099,Greywacke,FALSE
3,2,1,98,15.05230469,Quartz,FALSE
3,2,1,100,13.56817173,Sandstone,FALSE
3,2,1,101,7.637250622,Greywacke,FALSE
3,2,1,103,9.370233981,Greywacke,FALSE
3,2,1,104,13.17800567,Sandstone,FALSE
3,2,2,3,6.598082111,Greywacke,FALSE
3,2,2,4,3.730558881,Basement,FALSE
3,2,2,6,5.873418742,Greywacke,FALSE
3,2,2,7,4.230099907,Basement,FALSE
3,2,2,9,6.887327843,Greywacke,FALSE
3,2,2,10,4.713541195,Basement,FALSE
3,2,2,12,4.564346022,Basement,FALSE
3,2,2,13,3.346677662,Basement,FALSE
3,2,2,16,5.408661417,Greywacke,FALSE
3,2,2,17,6.87688291,Greywacke,FALSE
3,2,2,19,4.488604216,Basement,FALSE
3,2,2,20,3.286300741,Basement,FALSE
3,2,2,22,3.408309165,Basement,FALSE
3,2,2,23,6.222584068,Greywacke,FALSE
3,2,2,25,7.351652404,Greywacke,FALSE
3,2,2,26,4.236024973,Basement,FALSE
3,2,2,29,5.15872454,Greywacke,FALSE
3,2,2,30,3.705751229,Basement,FALSE
3,2,2,32,7.248111193,Greywacke,FALSE
3,2,2,33,3.338910569,Basement,FALSE
3,2,2,35,3.78319765,Basement,FALSE
3,2,2,36,6.038649926,Greywacke,FALSE
3,2,2,38,6.583634724,Greywacke,FALSE
3,2,2,39,6.963896597,Greywacke,FALSE
3,2,2,42,6.689914839,Greywacke,FALSE
3,2,2,43,6.59550781,Greywacke,FALSE
3,2,2,45,7.136303475,Greywacke,FALSE
3,2,2,46,3.643378756,Basement,FALSE
3,2,2,48,3.499411046,Basement,FALSE
3,2,2,49,5.58880429,Greywacke,FALSE
3,2,2,51,6.546789547,Greywacke,FALSE
3,2,2,52,3.556212349,Basement,FALSE
3,2,2,55,5.296544539,Greywacke,FALSE
3,2,2,56,7.380706809,Greywacke,FALSE
3,2,2,58,3.859642968,Basement,FALSE
3,2,2,59,4.351747253,Basement,FALSE
3,2,2,61,3.290858765,Basement,FALSE
3,2,2,62,7.238006025,Greywacke,FALSE
3,2,2,64,5.075676747,Greywacke,FALSE
3,2,2,65,3.647284387,Basement,FALSE
3,2,2,68,5.724724406,Greywacke,FALSE
3,2,2,69,4.369553347,Basement,FALSE
3,2,2,71,3.3900745,Basement,FALSE
3,2,2,72,4.839680714,Basement,FALSE
3,2,2,74,6.776736711,Greywacke,FALSE
3,2,2,75,3.221356392,Basement,FALSE
3,2,2,77,5.253114033,Greywacke,FALSE
3,2,2,78,7.149598297,Greywacke,FALSE
3,2,2,81,3.369025172,Basement,FALSE
3,2,2,82,4.78357059,Basement,FALSE
3,2,2,84,4.446592653,Basement,FALSE
3,2,2,85,7.422907346,Greywacke,FALSE
3,2,2,87,4.016555798,Basement,FALSE
3,2,2,88,4.682497834,Basement,FALSE
3,2,2,90,6.776850085,Greywacke,FALSE
3,2,2,91,6.363659944,Greywacke,FALSE
3,2,2,94,5.940136397,Greywacke,FALSE
3,2,2,95,4.036046952,Basement,FALSE
3,2,2,97,7.380183222,Greywacke,FALSE
3,2,2,98,4.04830941,Basement,FALSE
3,2,2,100,6.799968596,Greywacke,FALSE
3,2,2,101,6.699542802,Greywacke,FALSE
3,2,2,103,4.316671357,Basement,FALSE
3,2,2,104,4.055683991,Basement,FALSE
3,2,3,3,11.63916595,Sandstone,FALSE
3,2,3,4,8.824522389,Greywacke,FALSE
3,2,3,6,8.592693854,Greywacke,FALSE
3,2,3,7,6.9504858,Greywacke,FALSE
3,2,3,9,6.153616025,Greywacke,FALSE
3,2,3,10,9.077195467,Greywacke,FALSE
3,2,3,12,5.296721879,Greywacke,FALSE
3,2,3,13,8.512923178,Greywacke,FALSE
3,2,3,16,9.956818214,Greywacke,FALSE
3,2,3,17,6.010966178,Greywacke,FALSE
3,2,3,19,8.305050497,Greywacke,FALSE
3,2,3,20,6.643733449,Greywacke,FALSE
3,2,3,22,10.77130636,Sandstone,FALSE
3,2,3,23,11.05006062,Sandstone,FALSE
3,2,3,25,10.65590732,Sandstone,FALSE
3,2,3,26,6.853298201,Greywacke,FALSE
3,2,3,29,6.44614281,Greywacke,FALSE
3,2,3,30,9.633715853,Greywacke,FALSE
3,2,3,32,11.55849165,Sandstone,FALSE
3,2,3,33,5.556258341,Greywacke,FALSE
3,2,3,35,5.659448214,Greywacke,FALSE
3,2,3,36,5.525754318,Greywacke,FALSE
3,2,3,38,10.74866672,Sandstone,FALSE
3,2,3,39,5.578024392,Greywacke,FALSE
3,2,3,42,5.713130488,Greywacke,FALSE
3,2,3,43,10.81320992,Sandstone,FALSE
3,2,3,45,8.978214252,Greywacke,FALSE
3,2,3,46,6.229284456,Greywacke,FALSE
3,2,3,48,8.407198824,Greywacke,FALSE
3,2,3,49,7.705812781,Greywacke,FALSE
3,2,3,51,10.47644125,Sandstone,FALSE
3,2,3,52,8.166585177,Greywacke,FALSE
3,2,3,55,5.983418489,Greywacke,FALSE
3,2,3,56,10.56833453,Sandstone,FALSE
3,2,3,58,10.75297489,Sandstone,FALSE
3,2,3,59,9.55202789,Greywacke,FALSE
3,2,3,61,9.93351537,Greywacke,FALSE
3,2,3,62,10.93075143,Sandstone,FALSE
3,2,3,64,11.34776143,Sandstone,FALSE
3,2,3,65,6.20374764,Greywacke,FALSE
3,2,3,68,10.88418475,Sandstone,FALSE
3,2,3,69,7.968217608,Greywacke,FALSE
3,2,3,71,7.949284392,Greywacke,FALSE
3,2,3,72,8.550772271,Greywacke,FALSE
3,2,3,74,8.981099634,Greywacke,FALSE
3,2,3,75,5.9496433,Greywacke,FALSE
3,2,3,77,9.634676692,Greywacke,FALSE
3,2,3,78,6.596120909,Greywacke,FALSE
3,2,3,81,7.765596995,Greywacke,FALSE
3,2,3,82,11.53407437,Sandstone,FALSE
3,2,3,84,11.42030479,Sandstone,FALSE
3,2,3,85,5.551254876,Greywacke,FALSE
3,2,3,87,6.472388816,Greywacke,FALSE
3,2,3,88,11.09837027,Sandstone,FALSE
3,2,3,90,9.75989839,Greywacke,FALSE
3,2,3,91,6.345645682,Greywacke,FALSE
3,2,3,94,6.579043486,Greywacke,FALSE
3,2,3,95,7.249122277,Greywacke,FALSE
3,2,3,97,8.021579785,Greywacke,FALSE
3,2,3,98,10.03030435,Sandstone,FALSE
3,2,3,100,5.183925774,Greywacke,FALSE
3,2,3,101,6.606053854,Greywacke,FALSE
3,2,3,103,10.14898435,Sandstone,FALSE
3,2,3,104,8.055044037,Greywacke,FALSE
3,3,0,3,13.76566524,Sandstone,FALSE
3,3,0,4,12.66617769,Sandstone,FALSE
3,3,0,6,22.10596093,Quaternary,TRUE
3,3,0,7,16.46143019,Quartz,TRUE
3,3,0,9,24.05189713,Quaternary,TRUE
3,3,0,10,17.86877841,Quartz,TRUE
3,3,0,12,13.23373456,Sandstone,FALSE
3,3,0,13,15.24552971,Quartz,FALSE
3,3,0,16,14.49910609,Sandstone,FALSE
3,3,0,17,21.32809779,Quaternary,TRUE
3,3,0,19,20.80607722,Quaternary,TRUE
3,3,0,20,13.54887988,Sandstone,FALSE
3,3,0,22,21.33986105,Quaternary,TRUE
3,3,0,23,14.81622613,Sandstone,FALSE
3,3,0,25,19.38781658,Quaternary,TRUE
3,3,0,26,19.97604422,Quaternary,TRUE
3,3,0,29,21.38506885,Quaternary,TRUE
3,3,0,30,14.50496834,Sandstone,FALSE
3,3,0,32,11.78800407,Sandstone,FALSE
3,3,0,33,21.98640505,Quaternary,TRUE
3,3,0,35,15.29279552,Quartz,FALSE
3,3,0,36,20.06429303,Quaternary,TRUE
3,3,0,38,14.26190645,Sandstone,FALSE
3,3,0,39,19.4492319,Quaternary,TRUE
3,3,0,42,13.73112704,Sandstone,FALSE
3,3,0,43,23.18020917,Quaternary,TRUE
3,3,0,45,18.74858389,Quaternary,TRUE
3,3,0,46,13.09075064,Sandstone,FALSE
3,3,0,48,23.18034423,Quaternary,TRUE
3,3,0,49,16.72985068,Quartz,TRUE
3,3,0,51,10.67285822,Sandstone,FALSE
3,3,0,52,12.32002056,Sandstone,FALSE
3,3,0,55,22.52105169,Quaternary,TRUE
3,3,0,56,13.09929045,Sandstone,FALSE
3,3,0,58,16.16576856,Quartz,TRUE
3,3,0,59,14.80734076,Sandstone,FALSE
3,3,0,61,14.25571466,Sandstone,FALSE
3,3,0,62,15.12533971,Quartz,FALSE
3,3,0,64,17.99072656,Quartz,TRUE
3,3,0,65,13.71158931,Sandstone,FALSE
3,3,0,68,14.09889481,Sandstone,FALSE
3,3,0,69,15.07416621,Quartz,FALSE
3,3,0,71,16.79179015,Quartz,TRUE
3,3,0,72,18.44194175,Quaternary,TRUE
3,3,0,74,17.26312758,Quartz,TRUE
3,3,0,75,21.26135018,Quaternary,TRUE
3,3,0,77,15.08721783,Quartz,FALSE
3,3,0,78,16.08050452,Quartz,TRUE
3,3,0,81,20.95689081,Quaternary,TRUE
3,3,0,82,19.10028163,Quaternary,TRUE
3,3,0,84,18.74996842,Quaternary,TRUE
3,3,0,85,11.74576603,Sandstone,FALSE
3,3,0,87,22.02661609,Quaternary,TRUE
3,3,0,88,14.74694735,Sandstone,FALSE
3,3,0,90,15.56209169,Quartz,FALSE
3,3,0,91,11.82056015,Sandstone,FALSE
3,3,0,94,12.73483375,Sandstone,FALSE
3,3,0,95,14.51056076,Sandstone,FALSE
3,3,0,97,21.63952899,Quaternary,TRUE
3,3,0,98,15.05654806,Quartz,FALSE
3,3,0,100,17.46334841,Quartz,TRUE
3,3,0,101,14.46311079,Sandstone,FALSE
3,3,0,103,13.4279156,Sandstone,FALSE
3,3,0,104,22.36165351,Quaternary,TRUE
3,3,1,3,16.6955378,Quartz,TRUE
3,3,1,4,28.06371657,Quaternary,TRUE
3,3,1,6,24.64077545,Quaternary,TRUE
3,3,1,7,17.7924564,Quartz,TRUE
3,3,1,9,27.48551021,Quaternary,TRUE
3,3,1,10,24.68976089,Quaternary,TRUE
3,3,1,12,27.83276053,Quaternary,TRUE
3,3,1,13,17.20489585,Quartz,TRUE
3,3,1,16,17.46267019,Quartz,TRUE
3,3,1,17,19.33973209,Quaternary,TRUE
3,3,1,19,19.96159851,Quaternary,TRUE
3,3,1,20,24.19638762,Quaternary,TRUE
3,3,1,22,19.31570974,Quaternary,TRUE
3,3,1,23,20.11086194,Quaternary,TRUE
3,3,1,25,15.00662932,Quartz,FALSE
3,3,1,26,24.76487263,Quaternary,TRUE
3,3,1,29,13.11681436,Sandstone,FALSE
3,3,1,30,14.63502435,Sandstone,FALSE
3,3,1,32,15.08420005,Quartz,FALSE
3,3,1,33,20.26210413,Quaternary,TRUE
3,3,1,35,24.691278,Quaternary,TRUE
3,3,1,36,16.62207486,Quartz,TRUE
3,3,1,38,16.33180215,Quartz,TRUE
3,3,1,39,26.84055294,Quaternary,TRUE
3,3,1,42,16.94278869,Quartz,TRUE
3,3,1,43,26.24703543,Quaternary,TRUE
3,3,1,45,23.16748513,Quaternary,TRUE
3,3,1,46,26.92530974,Quaternary,TRUE
3,3,1,48,13.03282503,Sandstone,FALSE
