i,j,k,sidx,44fa148e-fbff-4cb0-81ec-1b3fd52a2476,0418a65e-ad83-4bf4-9413-6aa4007f984b,66814097-a0fc-4109-acfd-b2e57789921a
3,3,2,12,14.737822,Sandstone,False
3,3,2,13,19.000568,Quaternary,True
3,3,2,16,14.764527,Sandstone,False
3,3,2,17,19.063597,Quaternary,True
3,3,2,19,17.804468,Quartz,True
3,3,2,20,18.77352,Quaternary,True
3,3,2,22,15.714412,Quartz,False
3,3,2,23,14.947616,Sandstone,False
3,3,2,25,12.803898,Sandstone,False
3,3,2,26,20.791374,Quaternary,True
3,3,2,29,17.011246,Quartz,True
3,3,2,30,21.03876,Quaternary,True
3,3,2,32,16.049557,Quartz,True
3,3,2,33,15.720197,Quartz,False
3,3,2,35,19.08806,Quaternary,True
3,3,2,36,11.022476,Sandstone,False
3,3,2,38,22.073101,Quaternary,True
3,3,2,39,15.63812,Quartz,False
3,3,2,42,21.819162,Quaternary,True
3,3,2,43,10.257228,Sandstone,False
3,3,2,45,19.711906,Quaternary,True
3,3,2,46,14.276361,Sandstone,False
3,3,2,48,17.23985,Quartz,True
3,3,2,49,19.62422,Quaternary,True
3,3,2,51,14.917641,Sandstone,False
3,3,2,52,20.778244,Quaternary,True
3,3,2,55,19.201454,Quaternary,True
3,3,2,56,15.9501705,Quartz,False
3,3,2,58,20.241934,Quaternary,True
3,3,2,59,20.664358,Quaternary,True
3,3,2,61,15.066287,Quartz,False
3,3,2,62,18.493174,Quaternary,True
3,3,2,64,11.0508175,Sandstone,False
3,3,2,65,10.658318,Sandstone,False
3,3,2,68,21.12965,Quaternary,True
3,3,2,69,17.117466,Quartz,True
3,3,2,71,16.991533,Quartz,True
3,3,2,72,15.118326,Quartz,False
3,3,2,74,16.116323,Quartz,True
3,3,2,75,16.895042,Quartz,True
3,3,2,77,11.878132,Sandstone,False
3,3,2,78,19.62099,Quaternary,True
3,3,2,81,14.269406,Sandstone,False
3,3,2,82,12.489967,Sandstone,False
3,3,2,84,16.414104,Quartz,True
3,3,2,85,17.880098,Quartz,True
3,3,2,87,17.922037,Quartz,True
3,3,2,88,10.147653,Sandstone,False
3,3,2,90,11.928708,Sandstone,False
3,3,2,91,20.993368,Quaternary,True
3,3,2,94,17.935814,Quartz,True
3,3,2,95,10.502815,Sandstone,False
3,3,2,97,13.783205,Sandstone,False
3,3,2,98,15.900717,Quartz,False
3,3,2,100,13.319773,Sandstone,False
3,3,2,101,17.87306,Quartz,True
3,3,2,103,12.005395,Sandstone,False
3,3,2,104,11.4451275,Sandstone,False
3,3,3,3,17.77721,Quartz,True
3,3,3,4,8.87053,Greywacke,False
3,3,3,6,18.184908,Quaternary,True
3,3,3,7,15.807997,Quartz,False
3,3,3,9,9.155977,Greywacke,False
3,3,3,10,18.93081,Quaternary,True
3,3,3,12,10.742524,Sandstone,False
3,3,3,13,10.759443,Sandstone,False
3,3,3,16,11.557822,Sandstone,False
3,3,3,17,12.754797,Sandstone,False
3,3,3,19,8.3820095,Greywacke,False
3,3,3,20,15.157143,Quartz,False
3,3,3,22,16.795954,Quartz,True
3,3,3,23,14.120765,Sandstone,False
3,3,3,25,13.88321,Sandstone,False
3,3,3,26,15.088977,Quartz,False
3,3,3,29,14.138381,Sandstone,False
3,3,3,30,16.954847,Quartz,True
3,3,3,32,8.486042,Greywacke,False
3,3,3,33,17.778343,Quartz,True
3,3,3,35,8.978416,Greywacke,False
3,3,3,36,8.611591,Greywacke,False
3,3,3,38,17.89817,Quartz,True
3,3,3,39,10.500708,Sandstone,False
3,3,3,42,13.572262,Sandstone,False
3,3,3,43,12.0026655,Sandstone,False
3,3,3,45,15.707867,Quartz,False
3,3,3,46,10.401854,Sandstone,False
3,3,3,48,12.103757,Sandstone,False
3,3,3,49,10.744637,Sandstone,False
3,3,3,51,16.399149,Quartz,True
3,3,3,52,12.493336,Sandstone,False
3,3,3,55,9.53325,Greywacke,False
3,3,3,56,17.431787,Quartz,True
3,3,3,58,18.766226,Quaternary,True
3,3,3,59,17.899115,Quartz,True
3,3,3,61,16.692427,Quartz,True
3,3,3,62,17.425514,Quartz,True
3,3,3,64,11.306654,Sandstone,False
3,3,3,65,15.267468,Quartz,False
3,3,3,68,10.592583,Sandstone,False
3,3,3,69,15.504113,Quartz,False
3,3,3,71,8.881467,Greywacke,False
3,3,3,72,11.826336,Sandstone,False
3,3,3,74,15.432953,Quartz,False
3,3,3,75,13.435778,Sandstone,False
3,3,3,77,10.017285,Sandstone,False
3,3,3,78,8.824824,Greywacke,False
3,3,3,81,16.487549,Quartz,True
3,3,3,82,12.696753,Sandstone,False
3,3,3,84,14.477413,Sandstone,False
3,3,3,85,12.574714,Sandstone,False
3,3,3,87,14.03289,Sandstone,False
3,3,3,88,8.23701,Greywacke,False
3,3,3,90,17.342096,Quartz,True
3,3,3,91,8.908121,Greywacke,False
3,3,3,94,15.586509,Quartz,False
3,3,3,95,8.980552,Greywacke,False
3,3,3,97,12.362228,Sandstone,False
3,3,3,98,10.613673,Sandstone,False
3,3,3,100,14.646503,Sandstone,False
3,3,3,101,9.340932,Greywacke,False
3,3,3,103,12.143299,Sandstone,False
3,3,3,104,10.682285,Sandstone,False
